2023:11:07 - 01:00:50 | [ WARNING    ]   ITEM [ AVAILABILITY - LOW ]
2023:11:07 - 02:27:47 | [    INFO ] PRODUCER [ AMOUNT - 11 ]
2023:11:07 - 02:27:48 | [     ADD ] PRODUCER [ INTERVAL - 2000 ]
2023:11:07 - 02:27:48 | [     ADD ] PRODUCER [ INTERVAL - 2000 ]
2023:11:07 - 02:27:48 | [    INFO ] PRODUCER [ AMOUNT - 12 ]
2023:11:07 - 02:27:48 | [     ADD ] PRODUCER [ INTERVAL - 10000 ]
2023:11:07 - 02:27:48 | [     ADD ] PRODUCER [ INTERVAL - 10000 ]
2023:11:07 - 02:27:48 | [    INFO ] PRODUCER [ AMOUNT - 13 ]
2023:11:07 - 02:27:48 | [     ADD ] PRODUCER [ INTERVAL - 5000 ]
2023:11:07 - 02:27:48 | [     ADD ] PRODUCER [ INTERVAL - 5000 ]
2023:11:07 - 02:27:48 | [    INFO ] PRODUCER [ AMOUNT - 14 ]
2023:11:07 - 02:27:48 | [     ADD ] PRODUCER [ INTERVAL - 10000 ]
2023:11:07 - 02:27:48 | [     ADD ] PRODUCER [ INTERVAL - 10000 ]
2023:11:07 - 02:27:48 | [    INFO ] PRODUCER [ AMOUNT - 15 ]
2023:11:07 - 02:27:54 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 84% ]
2023:11:07 - 02:28:04 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 80% ]
2023:11:07 - 02:28:27 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 0% ]
2023:11:07 - 02:28:33 | [     ADD ] PRODUCER [ INTERVAL - 1000 ]
2023:11:07 - 02:28:33 | [     ADD ] PRODUCER [ INTERVAL - 1000 ]
2023:11:07 - 02:28:33 | [    INFO ] PRODUCER [ AMOUNT - 1 ]
2023:11:07 - 02:28:33 | [     ADD ] PRODUCER [ INTERVAL - 1000 ]
2023:11:07 - 02:28:33 | [     ADD ] PRODUCER [ INTERVAL - 1000 ]
2023:11:07 - 02:28:33 | [    INFO ] PRODUCER [ AMOUNT - 2 ]
2023:11:07 - 02:28:33 | [     ADD ] PRODUCER [ INTERVAL - 10000 ]
2023:11:07 - 02:28:33 | [     ADD ] PRODUCER [ INTERVAL - 10000 ]
2023:11:07 - 02:28:33 | [    INFO ] PRODUCER [ AMOUNT - 3 ]
2023:11:07 - 02:28:33 | [     ADD ] PRODUCER [ INTERVAL - 4000 ]
2023:11:07 - 02:28:33 | [     ADD ] PRODUCER [ INTERVAL - 4000 ]
2023:11:07 - 02:28:33 | [    INFO ] PRODUCER [ AMOUNT - 4 ]
2023:11:07 - 02:28:34 | [     ADD ] PRODUCER [ INTERVAL - 6000 ]
2023:11:07 - 02:28:34 | [     ADD ] PRODUCER [ INTERVAL - 6000 ]
2023:11:07 - 02:28:34 | [    INFO ] PRODUCER [ AMOUNT - 5 ]
2023:11:07 - 02:28:34 | [     ADD ] PRODUCER [ INTERVAL - 10000 ]
2023:11:07 - 02:28:34 | [     ADD ] PRODUCER [ INTERVAL - 10000 ]
2023:11:07 - 02:28:34 | [    INFO ] PRODUCER [ AMOUNT - 6 ]
2023:11:07 - 02:28:34 | [     ADD ] PRODUCER [ INTERVAL - 7000 ]
2023:11:07 - 02:28:34 | [     ADD ] PRODUCER [ INTERVAL - 7000 ]
2023:11:07 - 02:28:34 | [    INFO ] PRODUCER [ AMOUNT - 7 ]
2023:11:07 - 02:28:34 | [     ADD ] PRODUCER [ INTERVAL - 2000 ]
2023:11:07 - 02:28:34 | [     ADD ] PRODUCER [ INTERVAL - 2000 ]
2023:11:07 - 02:28:34 | [    INFO ] PRODUCER [ AMOUNT - 8 ]
2023:11:07 - 02:28:35 | [     ADD ] PRODUCER [ INTERVAL - 3000 ]
2023:11:07 - 02:28:35 | [     ADD ] PRODUCER [ INTERVAL - 3000 ]
2023:11:07 - 02:28:35 | [    INFO ] PRODUCER [ AMOUNT - 9 ]
2023:11:07 - 02:28:36 | [     ADD ] PRODUCER [ INTERVAL - 7000 ]
2023:11:07 - 02:28:36 | [     ADD ] PRODUCER [ INTERVAL - 7000 ]
2023:11:07 - 02:28:36 | [    INFO ] PRODUCER [ AMOUNT - 10 ]
2023:11:07 - 02:28:37 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 88% ]
2023:11:07 - 02:28:47 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 67% ]
2023:11:07 - 02:28:48 | [     ADD ] PRODUCER [ INTERVAL - 4000 ]
2023:11:07 - 02:28:48 | [     ADD ] PRODUCER [ INTERVAL - 4000 ]
2023:11:07 - 02:28:48 | [    INFO ] PRODUCER [ AMOUNT - 11 ]
2023:11:07 - 02:28:48 | [     ADD ] PRODUCER [ INTERVAL - 4000 ]
2023:11:07 - 02:28:48 | [     ADD ] PRODUCER [ INTERVAL - 4000 ]
2023:11:07 - 02:28:48 | [    INFO ] PRODUCER [ AMOUNT - 12 ]
2023:11:07 - 02:28:49 | [     ADD ] PRODUCER [ INTERVAL - 5000 ]
2023:11:07 - 02:28:49 | [     ADD ] PRODUCER [ INTERVAL - 5000 ]
2023:11:07 - 02:28:49 | [    INFO ] PRODUCER [ AMOUNT - 13 ]
2023:11:07 - 02:28:49 | [     ADD ] PRODUCER [ INTERVAL - 7000 ]
2023:11:07 - 02:28:49 | [     ADD ] PRODUCER [ INTERVAL - 7000 ]
2023:11:07 - 02:28:49 | [    INFO ] PRODUCER [ AMOUNT - 14 ]
2023:11:07 - 02:28:49 | [     ADD ] PRODUCER [ INTERVAL - 5000 ]
2023:11:07 - 02:28:49 | [     ADD ] PRODUCER [ INTERVAL - 5000 ]
2023:11:07 - 02:28:49 | [    INFO ] PRODUCER [ AMOUNT - 15 ]
2023:11:07 - 02:28:49 | [     ADD ] PRODUCER [ INTERVAL - 4000 ]
2023:11:07 - 02:28:49 | [     ADD ] PRODUCER [ INTERVAL - 4000 ]
2023:11:07 - 02:28:49 | [    INFO ] PRODUCER [ AMOUNT - 16 ]
2023:11:07 - 02:28:49 | [     ADD ] PRODUCER [ INTERVAL - 8000 ]
2023:11:07 - 02:28:49 | [     ADD ] PRODUCER [ INTERVAL - 8000 ]
2023:11:07 - 02:28:49 | [    INFO ] PRODUCER [ AMOUNT - 17 ]
2023:11:07 - 02:28:49 | [     ADD ] PRODUCER [ INTERVAL - 4000 ]
2023:11:07 - 02:28:49 | [     ADD ] PRODUCER [ INTERVAL - 4000 ]
2023:11:07 - 02:28:49 | [    INFO ] PRODUCER [ AMOUNT - 18 ]
2023:11:07 - 02:28:49 | [     ADD ] PRODUCER [ INTERVAL - 7000 ]
2023:11:07 - 02:28:50 | [     ADD ] PRODUCER [ INTERVAL - 7000 ]
2023:11:07 - 02:28:50 | [    INFO ] PRODUCER [ AMOUNT - 19 ]
2023:11:07 - 02:28:50 | [     ADD ] PRODUCER [ INTERVAL - 4000 ]
2023:11:07 - 02:28:50 | [     ADD ] PRODUCER [ INTERVAL - 4000 ]
2023:11:07 - 02:28:50 | [    INFO ] PRODUCER [ AMOUNT - 20 ]
2023:11:07 - 02:28:57 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 61% ]
2023:11:07 - 02:29:07 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 55% ]
2023:11:07 - 02:29:17 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 51% ]
2023:11:07 - 02:29:22 | [  REMOVE ] PRODUCER [ INTERVAL - 1000 ]
2023:11:07 - 02:29:22 | [  REMOVE ] PRODUCER [ INTERVAL - 1000 ]
2023:11:07 - 02:29:22 | [    INFO ] PRODUCER [ AMOUNT - 9 ]
2023:11:07 - 02:29:23 | [  REMOVE ] PRODUCER [ INTERVAL - 1000 ]
2023:11:07 - 02:29:23 | [  REMOVE ] PRODUCER [ INTERVAL - 1000 ]
2023:11:07 - 02:29:23 | [    INFO ] PRODUCER [ AMOUNT - 8 ]
2023:11:07 - 02:29:24 | [  REMOVE ] PRODUCER [ INTERVAL - 10000 ]
2023:11:07 - 02:29:24 | [  REMOVE ] PRODUCER [ INTERVAL - 10000 ]
2023:11:07 - 02:29:24 | [    INFO ] PRODUCER [ AMOUNT - 7 ]
2023:11:07 - 02:29:24 | [  REMOVE ] PRODUCER [ INTERVAL - 4000 ]
2023:11:07 - 02:29:24 | [  REMOVE ] PRODUCER [ INTERVAL - 4000 ]
2023:11:07 - 02:29:24 | [    INFO ] PRODUCER [ AMOUNT - 6 ]
2023:11:07 - 02:29:24 | [  REMOVE ] PRODUCER [ INTERVAL - 6000 ]
2023:11:07 - 02:29:24 | [  REMOVE ] PRODUCER [ INTERVAL - 6000 ]
2023:11:07 - 02:29:24 | [    INFO ] PRODUCER [ AMOUNT - 5 ]
2023:11:07 - 02:29:24 | [  REMOVE ] PRODUCER [ INTERVAL - 10000 ]
2023:11:07 - 02:29:24 | [  REMOVE ] PRODUCER [ INTERVAL - 10000 ]
2023:11:07 - 02:29:24 | [    INFO ] PRODUCER [ AMOUNT - 4 ]
2023:11:07 - 02:29:24 | [  REMOVE ] PRODUCER [ INTERVAL - 7000 ]
2023:11:07 - 02:29:24 | [  REMOVE ] PRODUCER [ INTERVAL - 7000 ]
2023:11:07 - 02:29:24 | [    INFO ] PRODUCER [ AMOUNT - 3 ]
2023:11:07 - 02:29:25 | [  REMOVE ] PRODUCER [ INTERVAL - 2000 ]
2023:11:07 - 02:29:25 | [  REMOVE ] PRODUCER [ INTERVAL - 2000 ]
2023:11:07 - 02:29:25 | [    INFO ] PRODUCER [ AMOUNT - 2 ]
2023:11:07 - 02:29:25 | [  REMOVE ] PRODUCER [ INTERVAL - 3000 ]
2023:11:07 - 02:29:25 | [  REMOVE ] PRODUCER [ INTERVAL - 3000 ]
2023:11:07 - 02:29:25 | [    INFO ] PRODUCER [ AMOUNT - 1 ]
2023:11:07 - 02:29:25 | [  REMOVE ] PRODUCER [ INTERVAL - 7000 ]
2023:11:07 - 02:29:25 | [  REMOVE ] PRODUCER [ INTERVAL - 7000 ]
2023:11:07 - 02:29:25 | [    INFO ] PRODUCER [ AMOUNT - 0 ]
2023:11:07 - 02:29:27 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 53% ]
2023:11:07 - 02:29:37 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 62% ]
2023:11:07 - 02:29:47 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 62% ]
2023:11:07 - 02:29:57 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 62% ]
2023:11:07 - 02:30:07 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 62% ]
2023:11:07 - 02:30:17 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 62% ]
2023:11:07 - 02:30:27 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 62% ]
2023:11:07 - 02:30:37 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 62% ]
2023:11:07 - 02:30:47 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 62% ]
2023:11:07 - 02:30:54 | [     ADD ] PRODUCER [ INTERVAL - 10000 ]
2023:11:07 - 02:30:54 | [     ADD ] PRODUCER [ INTERVAL - 10000 ]
2023:11:07 - 02:30:54 | [    INFO ] PRODUCER [ AMOUNT - 1 ]
2023:11:07 - 02:30:57 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 62% ]
2023:11:07 - 02:31:07 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 62% ]
2023:11:07 - 02:31:17 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 62% ]
2023:11:07 - 02:31:27 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 62% ]
2023:11:07 - 02:31:37 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 62% ]
2023:11:07 - 02:31:47 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 62% ]
2023:11:07 - 02:31:57 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 62% ]
2023:11:07 - 02:32:07 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 63% ]
2023:11:07 - 02:32:17 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 63% ]
2023:11:07 - 02:32:27 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 63% ]
2023:11:07 - 02:32:37 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 63% ]
2023:11:07 - 02:32:40 | [     ADD ] PRODUCER [ INTERVAL - 1000 ]
2023:11:07 - 02:32:40 | [     ADD ] PRODUCER [ INTERVAL - 1000 ]
2023:11:07 - 02:32:40 | [    INFO ] PRODUCER [ AMOUNT - 2 ]
2023:11:07 - 02:32:40 | [     ADD ] PRODUCER [ INTERVAL - 4000 ]
2023:11:07 - 02:32:40 | [     ADD ] PRODUCER [ INTERVAL - 4000 ]
2023:11:07 - 02:32:40 | [    INFO ] PRODUCER [ AMOUNT - 3 ]
2023:11:07 - 02:32:41 | [     ADD ] PRODUCER [ INTERVAL - 5000 ]
2023:11:07 - 02:32:41 | [     ADD ] PRODUCER [ INTERVAL - 5000 ]
2023:11:07 - 02:32:41 | [    INFO ] PRODUCER [ AMOUNT - 4 ]
2023:11:07 - 02:32:41 | [     ADD ] PRODUCER [ INTERVAL - 4000 ]
2023:11:07 - 02:32:41 | [     ADD ] PRODUCER [ INTERVAL - 4000 ]
2023:11:07 - 02:32:41 | [    INFO ] PRODUCER [ AMOUNT - 5 ]
2023:11:07 - 02:32:41 | [     ADD ] PRODUCER [ INTERVAL - 5000 ]
2023:11:07 - 02:32:41 | [     ADD ] PRODUCER [ INTERVAL - 5000 ]
2023:11:07 - 02:32:41 | [    INFO ] PRODUCER [ AMOUNT - 6 ]
2023:11:07 - 02:32:41 | [     ADD ] PRODUCER [ INTERVAL - 3000 ]
2023:11:07 - 02:32:41 | [     ADD ] PRODUCER [ INTERVAL - 3000 ]
2023:11:07 - 02:32:41 | [    INFO ] PRODUCER [ AMOUNT - 7 ]
2023:11:07 - 02:32:41 | [     ADD ] PRODUCER [ INTERVAL - 2000 ]
2023:11:07 - 02:32:41 | [     ADD ] PRODUCER [ INTERVAL - 2000 ]
2023:11:07 - 02:32:41 | [    INFO ] PRODUCER [ AMOUNT - 8 ]
2023:11:07 - 02:32:42 | [     ADD ] PRODUCER [ INTERVAL - 2000 ]
2023:11:07 - 02:32:42 | [     ADD ] PRODUCER [ INTERVAL - 2000 ]
2023:11:07 - 02:32:42 | [    INFO ] PRODUCER [ AMOUNT - 9 ]
2023:11:07 - 02:32:42 | [     ADD ] PRODUCER [ INTERVAL - 10000 ]
2023:11:07 - 02:32:42 | [     ADD ] PRODUCER [ INTERVAL - 10000 ]
2023:11:07 - 02:32:42 | [    INFO ] PRODUCER [ AMOUNT - 10 ]
2023:11:07 - 02:32:47 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 64% ]
2023:11:07 - 02:32:57 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 65% ]
2023:11:07 - 02:33:07 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 67% ]
2023:11:07 - 02:33:11 | [     ADD ] PRODUCER [ INTERVAL - 9000 ]
2023:11:07 - 02:33:11 | [     ADD ] PRODUCER [ INTERVAL - 9000 ]
2023:11:07 - 02:33:11 | [    INFO ] PRODUCER [ AMOUNT - 11 ]
2023:11:07 - 02:33:11 | [     ADD ] PRODUCER [ INTERVAL - 10000 ]
2023:11:07 - 02:33:11 | [     ADD ] PRODUCER [ INTERVAL - 10000 ]
2023:11:07 - 02:33:11 | [    INFO ] PRODUCER [ AMOUNT - 12 ]
2023:11:07 - 02:33:11 | [     ADD ] PRODUCER [ INTERVAL - 3000 ]
2023:11:07 - 02:33:11 | [     ADD ] PRODUCER [ INTERVAL - 3000 ]
2023:11:07 - 02:33:11 | [    INFO ] PRODUCER [ AMOUNT - 13 ]
2023:11:07 - 02:33:11 | [     ADD ] PRODUCER [ INTERVAL - 8000 ]
2023:11:07 - 02:33:11 | [     ADD ] PRODUCER [ INTERVAL - 8000 ]
2023:11:07 - 02:33:11 | [    INFO ] PRODUCER [ AMOUNT - 14 ]
2023:11:07 - 02:33:11 | [     ADD ] PRODUCER [ INTERVAL - 6000 ]
2023:11:07 - 02:33:11 | [     ADD ] PRODUCER [ INTERVAL - 6000 ]
2023:11:07 - 02:33:11 | [    INFO ] PRODUCER [ AMOUNT - 15 ]
2023:11:07 - 02:33:12 | [     ADD ] PRODUCER [ INTERVAL - 5000 ]
2023:11:07 - 02:33:12 | [     ADD ] PRODUCER [ INTERVAL - 5000 ]
2023:11:07 - 02:33:12 | [    INFO ] PRODUCER [ AMOUNT - 16 ]
2023:11:07 - 02:33:12 | [     ADD ] PRODUCER [ INTERVAL - 3000 ]
2023:11:07 - 02:33:12 | [     ADD ] PRODUCER [ INTERVAL - 3000 ]
2023:11:07 - 02:33:12 | [    INFO ] PRODUCER [ AMOUNT - 17 ]
2023:11:07 - 02:33:12 | [     ADD ] PRODUCER [ INTERVAL - 10000 ]
2023:11:07 - 02:33:12 | [     ADD ] PRODUCER [ INTERVAL - 10000 ]
2023:11:07 - 02:33:12 | [    INFO ] PRODUCER [ AMOUNT - 18 ]
2023:11:07 - 02:33:12 | [     ADD ] PRODUCER [ INTERVAL - 5000 ]
2023:11:07 - 02:33:12 | [     ADD ] PRODUCER [ INTERVAL - 5000 ]
2023:11:07 - 02:33:12 | [    INFO ] PRODUCER [ AMOUNT - 19 ]
2023:11:07 - 02:33:17 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 67% ]
2023:11:07 - 02:33:23 | [     ADD ] PRODUCER [ INTERVAL - 6000 ]
2023:11:07 - 02:33:23 | [     ADD ] PRODUCER [ INTERVAL - 6000 ]
2023:11:07 - 02:33:23 | [    INFO ] PRODUCER [ AMOUNT - 20 ]
2023:11:07 - 02:33:23 | [     ADD ] PRODUCER [ INTERVAL - 7000 ]
2023:11:07 - 02:33:23 | [     ADD ] PRODUCER [ INTERVAL - 7000 ]
2023:11:07 - 02:33:23 | [    INFO ] PRODUCER [ AMOUNT - 21 ]
2023:11:07 - 02:33:23 | [     ADD ] PRODUCER [ INTERVAL - 9000 ]
2023:11:07 - 02:33:23 | [     ADD ] PRODUCER [ INTERVAL - 9000 ]
2023:11:07 - 02:33:23 | [    INFO ] PRODUCER [ AMOUNT - 22 ]
2023:11:07 - 02:33:23 | [     ADD ] PRODUCER [ INTERVAL - 2000 ]
2023:11:07 - 02:33:23 | [     ADD ] PRODUCER [ INTERVAL - 2000 ]
2023:11:07 - 02:33:23 | [    INFO ] PRODUCER [ AMOUNT - 23 ]
2023:11:07 - 02:33:24 | [     ADD ] PRODUCER [ INTERVAL - 6000 ]
2023:11:07 - 02:33:24 | [     ADD ] PRODUCER [ INTERVAL - 6000 ]
2023:11:07 - 02:33:24 | [    INFO ] PRODUCER [ AMOUNT - 24 ]
2023:11:07 - 02:33:24 | [     ADD ] PRODUCER [ INTERVAL - 2000 ]
2023:11:07 - 02:33:24 | [     ADD ] PRODUCER [ INTERVAL - 2000 ]
2023:11:07 - 02:33:24 | [    INFO ] PRODUCER [ AMOUNT - 25 ]
2023:11:07 - 02:33:24 | [     ADD ] PRODUCER [ INTERVAL - 4000 ]
2023:11:07 - 02:33:24 | [     ADD ] PRODUCER [ INTERVAL - 4000 ]
2023:11:07 - 02:33:24 | [    INFO ] PRODUCER [ AMOUNT - 26 ]
2023:11:07 - 02:33:24 | [     ADD ] PRODUCER [ INTERVAL - 5000 ]
2023:11:07 - 02:33:24 | [     ADD ] PRODUCER [ INTERVAL - 5000 ]
2023:11:07 - 02:33:24 | [    INFO ] PRODUCER [ AMOUNT - 27 ]
2023:11:07 - 02:33:24 | [     ADD ] PRODUCER [ INTERVAL - 7000 ]
2023:11:07 - 02:33:24 | [     ADD ] PRODUCER [ INTERVAL - 7000 ]
2023:11:07 - 02:33:24 | [    INFO ] PRODUCER [ AMOUNT - 28 ]
2023:11:07 - 02:33:24 | [     ADD ] PRODUCER [ INTERVAL - 2000 ]
2023:11:07 - 02:33:24 | [     ADD ] PRODUCER [ INTERVAL - 2000 ]
2023:11:07 - 02:33:24 | [    INFO ] PRODUCER [ AMOUNT - 29 ]
2023:11:07 - 02:33:24 | [     ADD ] PRODUCER [ INTERVAL - 9000 ]
2023:11:07 - 02:33:24 | [     ADD ] PRODUCER [ INTERVAL - 9000 ]
2023:11:07 - 02:33:24 | [    INFO ] PRODUCER [ AMOUNT - 30 ]
2023:11:07 - 02:33:27 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 66% ]
2023:11:07 - 02:33:37 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 61% ]
2023:11:07 - 02:33:47 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 58% ]
2023:11:07 - 02:33:57 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 55% ]
2023:11:07 - 02:34:07 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 53% ]
2023:11:07 - 02:34:17 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 53% ]
2023:11:07 - 02:34:27 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 57% ]
2023:11:07 - 02:34:37 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 60% ]
2023:11:07 - 02:34:47 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 64% ]
2023:11:07 - 02:34:57 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 67% ]
2023:11:07 - 02:35:07 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 70% ]
2023:11:07 - 02:35:17 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 73% ]
2023:11:07 - 02:35:27 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 77% ]
2023:11:07 - 02:35:37 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 80% ]
2023:11:07 - 02:35:38 | [  REMOVE ] PRODUCER [ INTERVAL - 10000 ]
2023:11:07 - 02:35:38 | [  REMOVE ] PRODUCER [ INTERVAL - 10000 ]
2023:11:07 - 02:35:38 | [    INFO ] PRODUCER [ AMOUNT - 0 ]
2023:11:07 - 02:35:39 | [     ADD ] PRODUCER [ INTERVAL - 7000 ]
2023:11:07 - 02:35:39 | [     ADD ] PRODUCER [ INTERVAL - 7000 ]
2023:11:07 - 02:35:39 | [    INFO ] PRODUCER [ AMOUNT - 1 ]
2023:11:07 - 02:35:47 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 83% ]
2023:11:07 - 02:37:17 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 0% ]
2023:11:07 - 02:37:27 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 0% ]
2023:11:07 - 02:37:37 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 0% ]
2023:11:07 - 02:37:47 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 0% ]
2023:11:07 - 02:37:57 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 0% ]
2023:11:07 - 02:38:07 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 0% ]
2023:11:07 - 02:38:17 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 0% ]
2023:11:07 - 02:38:27 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 0% ]
2023:11:07 - 02:38:37 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 0% ]
2023:11:07 - 02:38:47 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 0% ]
2023:11:07 - 02:38:57 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 0% ]
2023:11:07 - 02:39:07 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 0% ]
2023:11:07 - 02:39:57 | [    INFO ]   ITEM [ CONSUMPTION_RATE - -1% ]
2023:11:07 - 02:40:07 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 6300% ]
2023:11:07 - 02:40:17 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 3750% ]
2023:11:07 - 02:40:27 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 2533% ]
2023:11:07 - 02:40:37 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 1925% ]
2023:11:07 - 02:41:02 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 0% ]
2023:11:07 - 02:41:05 | [ WARNING ]   ITEM [ AVAILABILITY - HIGH ]
2023:11:07 - 02:41:12 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 100% ]
2023:11:07 - 02:41:22 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 100% ]
2023:11:07 - 02:41:32 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 100% ]
2023:11:07 - 02:41:42 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 100% ]
2023:11:07 - 02:41:52 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 100% ]
